Magnitude,Location,Latitude,Longitude
0.8,"18 km NNE of Atka, Alaska",52.3475,-174.101166666667
1.22,"9 km E of San Martin, CA",37.11,-121.52
0.99,"6 km NNW of The Geysers, CA",38.82,-122.79
1.03,"6 km N of Beaumont, CA",33.9843333,-116.972
1.92,"6 km N of Beaumont, CA",33.9796667,-116.9725
4.1,"106 km NE of San Pedro de Atacama, Chile",-22.3105,-67.3926
0.93,"3 km NW of The Geysers, CA",38.79,-122.78
0.51,"10 km SW of Idyllwild, CA",33.6713333,-116.7825
1.16,"59 km WSW of Adak, Alaska",51.7696666666667,-177.487333333333
2.27999997,"4 km SSW of Pāhala, Hawaii",19.1696662902832,-155.496337890625
0.8,"28 km E of Skwentna, Alaska",61.9526,-150.8569
4.7,"129 km SW of Labuan, Indonesia",-7.2994,105.1031
1.03,"6 km N of Beaumont, CA",33.982,-116.9721667
3.2,"23 km WNW of Stanley, Idaho",44.3278,-115.188
0.8,"53 km ESE of Knik River, Alaska",61.1972,-148.08
2.91,"5 km SSW of Volcano, Hawaii",19.3918333333333,-155.246333333333
1.17,"6 km SSW of Volcano, Hawaii",19.3888333333333,-155.250666666667
1.80999994,"5 km SSW of Volcano, Hawaii",19.3920001983643,-155.251159667969
3.1,"12 km ESE of Tatitlek, Alaska",60.8089,-146.4695
1.5,"21 km ESE of Susitna North, Alaska",62.0723,-149.4909
0.77,"7 km WNW of The Geysers, CA",38.8,-122.84
1.23,"4 km W of Cobb, CA",38.82,-122.76
0.99,"20 km E of Cannon Beach, Oregon",45.861666666666665,-123.7045
0.78,"7 km NNW of The Geysers, CA",38.83,-122.81
2.12,"12 km ESE of Pāhala, Hawaii",19.1493339538574,-155.370330810547
-0.19,"92 km W of Adak, Alaska",51.8496666666667,-177.976333333333
4.7,"26 km NE of Kinablangan, Philippines",7.8778,126.7079
4.8,"56 km ESE of Pangai, Tonga",-20.0883,-173.8977
2.2,"51 km NE of Pedro Bay, Alaska",60.0868,-153.404
1.6,"72 km NNE of Petersville, Alaska",63.1179,-150.3295
0.61,"16 km W of Searles Valley, CA",35.7726667,-117.5796667
1.4,"66 km NNW of Huslia, Alaska",66.2072,-157.1772
5.1,Carlsberg Ridge,3.8773,63.3619
1.7,"65 km S of Shungnak, Alaska",66.302,-156.959
0.75,"7 km WNW of Cobb, CA",38.83,-122.81
1.33,"10 km WSW of Scappoose, Oregon",45.71033333333333,-122.99783333333333
0.64,"4 km WSW of Borrego Springs, CA",33.2485,-116.4191667
0.27,"3 km SE of The Geysers, CA",38.76,-122.73
0.37,"71 km WSW of Nikolski, Alaska",52.7981666666667,-169.894166666667
1.3,"32 km NNE of Whittier, Alaska",61.0532,-148.481
4.5,"141 km ESE of Kuril’sk, Russia",44.8757,149.6014
1.04,"10 km WSW of Toms Place, CA",37.52,-118.78
0.1,"23 km NW of Sutcliffe, Nevada",40.1172,-119.7621
2.3,"18 km W of Tyonek, Alaska",61.0778,-151.4709
1.34,"7 km NNW of The Geysers, CA",38.83,-122.8
2.11,"2 km SW of Indios, Puerto Rico",17.9803333333333,-66.8393333333333
1.9,"8 km SSE of Volcano, Hawaii",19.3691673278809,-155.205993652344
1.70000005,"6 km SSW of Volcano, Hawaii",19.3866672515869,-155.251998901367
0.55,"13 km E of Borrego Springs, CA",33.2771667,-116.2401667
0.3,"8 km NNW of Nixon, Nevada",39.9066,-119.3981
2.01,"10 km ESE of Mammoth Lakes, CA",37.62,-118.87
2.4,"23 km WNW of Stanley, Idaho",44.3306666666667,-115.188333333333
1.07,"7 km NE of Coso Junction, CA",36.0873333,-117.8921667
4.5,"60 km NE of Calama, Chile",-22.0678,-68.5107
0.75,"6 km N of Beaumont, CA",33.9826667,-116.9715
1.46,"7 km W of Frazier Park, CA",34.8135,-119.0188333
0.78,"8 km WNW of Cobb, CA",38.84,-122.81
0.7,"6 km WSW of Palomar Observatory, CA",33.3388333,-116.9283333
1.33,"15 km WSW of Ferndale, CA",40.5,-124.41
2.36,"19 km ENE of Willow Creek, CA",41.03,-123.45
1.3,"14 km WSW of Ferndale, CA",40.51,-124.4
1.3,"14 km WNW of Anchor Point, Alaska",59.8352,-152.0651
1.72,"9 km ENE of Kettleman City, CA",36.06,-119.89
0.95,"8 km NW of The Geysers, CA",38.82,-122.82
1.74000001,"11 km SSE of Volcano, Hawaii",19.3388328552246,-155.210327148438
1.48,"8 km N of Cabazon, CA",33.9916667,-116.7855
2.4,"20 km NW of Stanley, Idaho",44.3248,-115.1484
1.79,"10 km SE of Volcano, Hawaii",19.3703327178955,-155.170501708984
1.02,"11 km SW of Salton City, CA",33.2285,-116.0391667
0.45,"71 km WSW of Nikolski, Alaska",52.7818333333333,-169.890833333333
1.3,"17 km ESE of Livengood, Alaska",65.4453,-148.2129
3.12,"22 km SSE of Malibu, CA",33.8135,-118.7518333
1.86,"10 km SE of Volcano, Hawaii",19.3673333333333,-155.1725
1.1,"10 km SW of Point Possession, Alaska",60.8631,-150.8361
1.92,"21 km WNW of Stanley, Idaho",44.3226666666667,-115.170333333333
2.15,"7 km S of Volcano, Hawaii",19.378,-155.246666666667
0.08,"2 km  of The Geysers, CA",38.79,-122.76
2.29,"22 km NW of Stanley, Idaho",44.337,-115.170333333333
1,"7 km NNE of La Crescenta-Montrose, CA",34.2863333,-118.1948333
1.12,"15 km WNW of Progreso, B.C., MX",32.6476667,-115.7206667
1.16,"7 km NNW of The Geysers, CA",38.82,-122.81
1.5,"66 km SE of Denali National Park, Alaska",63.1886,-150.6521
1.45,"8 km NW of Smiths Ferry, Idaho",44.363,-116.154
1.1,"51 km E of Chase, Alaska",62.5433,-149.1138
1,"26 km SSW of Mammoth Lakes, CA",37.41,-119.06
4.9,"21 km ENE of Akkeshi, Japan",43.1044,145.0968
0.46,"7 km ESE of Quilcene, Washington",47.80083333333333,-122.781
0.51,"5 km WNW of Cobb, CA",38.84,-122.78
1.3,"2 km SSE of Skwentna, Alaska",61.9688,-151.3852
1.7,"7 km NNE of Round Valley, CA",37.48,-118.59
1.5,"11 km NNW of Susitna, Alaska",61.639,-150.5723
0.7,"34 km SE of Minto, Alaska",64.958,-148.784
1.2,"31 km SE of Minto, Alaska",64.9671,-148.8387
1.06,"28 km WSW of Emery, Utah",38.809,-111.538166666667
1.27,"16 km WNW of Progreso, B.C., MX",32.646,-115.731
1.79,"7 km S of Volcano, Hawaii",19.3733329772949,-155.228332519531
0.2,"7 km SE of Dollar Point, California",39.1369,-120.0459
2.83,"15 km WNW of Progreso, B.C., MX",32.6393333,-115.728
0.16,"33 km ENE of Adak, Alaska",52.0126666666667,-176.204333333333
0.72,"5 km NNE of Beaumont, CA",33.9758333,-116.9618333
0.47,"9 km SW of Salton City, CA",33.2453333,-116.0341667
0.45,"39 km NE of Adak, Alaska",52.0856666666667,-176.165
0.66,"155 km W of Adak, Alaska",51.6888333333333,-178.873333333333
2.05,"6 km S of Volcano, Hawaii",19.385,-155.244
1.94,"13 km ENE of Ridgecrest, CA",35.6796667,-117.5535
1.1,"22 km W of Susitna, Alaska",61.5243,-150.9414
1.9,"27 km N of Skwentna, Alaska",62.2363,-151.3143
1.35,"7 km WNW of Cobb, CA",38.84,-122.81
1.7,"9 km N of Girdwood, Alaska",61.0312,-149.1781
1,"20 km NE of Chase, Alaska",62.5504,-149.7784
1.6,"54 km NW of Toyah, Texas",31.665,-104.194
1.51,"3 km WNW of Marston, Missouri",36.5336666666667,-89.643
1.4,"44 km NNE of Whittier, Alaska",61.1226,-148.2789
2.09,"91 km SSW of Alberto Oviedo Mota, B.C., MX",31.4921667,-115.5986667
1.1,"27 km E of Cantwell, Alaska",63.431,-148.4019
1.5,"30 km ENE of Leadore, Idaho",44.7358333333333,-112.975666666667
0.75,"2 km NW of The Geysers, CA",38.79,-122.78
0.6,"13 km E of Cloverdale, CA",38.84,-122.88
4.7,"12 km S of Takayama, Japan",36.0218,137.2502
-0.1,"20 km NW of Sutcliffe, Nevada",40.0818,-119.7642
1.27,"19 km E of Little Lake, CA",35.9405,-117.6948333
0.55,"7 km N of Moreno Valley, CA",33.9865,-117.2246667
1.2,"32 km N of Beatty, Nevada",37.2011,-116.7656
1.4,"25 km NW of Fishhook, Alaska",61.8831,-149.6276
1.1,"33 km E of Susitna North, Alaska",62.1327,-149.2122
0.32,"9 km NW of The Geysers, CA",38.83,-122.85
1.25,"1 km SW of Braman, Oklahoma",36.91133333,-97.34933333
0.55,"59 km W of Adak, Alaska",51.7768333333333,-177.481666666667
0.93,"11 km SW of Salton City, CA",33.2338333,-116.0436667
-0.03,"9 km SSW of Sultan, Washington",47.777833333333334,-121.85766666666666
2.3,"21 km WNW of Stanley, Idaho",44.3151666666667,-115.173333333333
3,"7 km NW of Smiths Ferry, Idaho",44.3568,-116.1516
2.7,"8 km NW of Smiths Ferry, Idaho",44.3594,-116.1624
0.77,"1 km NNW of Southworth, Washington",47.525,-122.5145
0.32,"28 km W of Dutch Harbor, Alaska",53.9101666666667,-166.9745
2.17,"21 km WNW of Stanley, Idaho",44.3088333333333,-115.171
0.62,"10 km SW of Salton City, CA",33.2436667,-116.043
0.5,"20 km ESE of Livengood, Alaska",65.4272,-148.1708
1.2,"16 km SSW of Denali National Park, Alaska",63.3986,-151.8211
1.23,"4 km N of Beaumont, CA",33.9618333,-116.9731667
2.13,"6 km NNW of Petrolia, CA",40.37,-124.33
1.31,"10 km W of Marietta, Washington",48.788833333333336,-122.71766666666667
2.28,"3 km SSW of Indios, Puerto Rico",17.962,-66.8345
0.97,"10 km WNW of Corona, CA",33.899,-117.668
0.93,"60 km WSW of Adak, Alaska",51.7588333333333,-177.487666666667
1.14,"270 km W of Adak, Alaska",51.5333333333333,179.494833333333
4.4,"13 km ESE of Tarragona, Philippines",6.9895,126.5556
1.6,"58 km NW of Toyah, Texas",31.635,-104.278
0.74,"10 km SW of Salton City, CA",33.233,-116.0328333
1.28,"17 km SSE of Waynoka, Oklahoma",36.4425,-98.792
1.04,"16 km SE of Carbonado, Washington",46.95883333333333,-121.91816666666666
0.39,"38 km ENE of Adak, Alaska",52.0645,-176.1675
0.59,"4 km ESE of Loma Linda, CA",34.0323333,-117.2265
3.27,"12 km SW of Salton City, CA",33.229,-116.0476667
0.99,"10 km E of Ridgecrest, CA",35.631,-117.5645
1.3,"52 km E of Whittier, Alaska",60.8296,-147.7297
4.5,"26 km ESE of Ambon, Indonesia",-3.7452,128.4129
0.78,"7 km NNW of The Geysers, CA",38.83,-122.81
0.09,"33 km ENE of Adak, Alaska",52.0318333333333,-176.2155
2.2,"53 km NW of Toyah, Texas",31.667,-104.184
0.28,"3 km SSE of The Geysers, CA",38.76,-122.74
1.28,"14 km W of Searles Valley, CA",35.7451667,-117.557
0.78,"6 km WNW of Cobb, CA",38.83,-122.79
1.3,"28 km WSW of Point MacKenzie, Alaska",61.2306,-150.4408
4.4,"19 km ENE of Yantzaza, Ecuador",-3.7935,-78.5936
0.85,"18 km NW of Pawnee, Oklahoma",36.454,-96.946
0.4,"7 km NW of The Geysers, CA",38.82,-122.83
1.7,"7 km S of Volcano, Hawaii",19.3764991760254,-155.244171142578
2.48,"14 km E of South Lead Hill, Arkansas",36.4161666666667,-92.7508333333333
2.03,"14 km SSE of Waynoka, Oklahoma",36.46333333,-98.81033333
4.1,"119 km E of Miyako, Japan",39.5965,143.3337
0.24,"41 km NE of Adak, Alaska",52.0941666666667,-176.151833333333
0.29,"3 km WSW of Anderson Springs, CA",38.76,-122.72
0.2,"22 km NW of Sutcliffe, Nevada",40.1189,-119.7527
1.32,"6 km SSW of Yale, Oklahoma",36.0625,-96.73083333
5.5,central Mid-Atlantic Ridge,-0.1772,-18.2917
0.5,"95 km W of Adak, Alaska",51.8525,-178.018
1.1,"12 km SSW of Trapper Creek, Alaska",62.2259,-150.3616
0.38,"7 km ESE of Valle Vista, CA",33.7275,-116.8188333
0.41,"60 km WNW of Tyonek, Alaska",61.269,-152.19
1.56,"8 km S of Calistoga, CA",38.51,-122.57
1.9,"38 km S of Cordova, Alaska",60.203,-145.8759
0.73,"15 km ENE of Ocotillo, CA",32.7758333,-115.8406667
0.7,"88 km S of McCarthy, Alaska",60.6439,-143.0211
1.5,"60 km NNW of Petersville, Alaska",62.9569,-151.4015
2.14,"54 km WSW of Gold Beach, Oregon",42.284666666666666,-125.05933333333333
1.91,"8 km SE of Katie, Oklahoma",34.538,-97.28
0.83,"10 km SW of Salton City, CA",33.2355,-116.0308333
1.17,"18 km W of Volcano, Hawaii",19.4533333333333,-155.409833333333
0.18,"14 km NE of Milford, Utah",38.4966666666667,-112.900333333333
0.69,"14 km NE of Milford, Utah",38.4973333333333,-112.9
0.46,"14 km SE of Anza, CA",33.4698333,-116.5608333
2.22,"11 km NW of Parkfield, CA",35.97,-120.52
0.77,"4 km W of Cobb, CA",38.82,-122.77
-0.08,"41 km ENE of Adak, Alaska",52.0783333333333,-176.132666666667
0.6,"31 km NE of Herlong, California",40.3363,-119.8578
0.94,"24 km S of Brian Head, Utah",37.4711666666667,-112.841666666667
1.51,"5 km SSW of Thatcher, Utah",41.6491666666667,-112.327333333333
1.4,"19 km W of Salamatof, Alaska",60.6199,-151.6803
0.06,"39 km ENE of Adak, Alaska",52.0618333333333,-176.154833333333
0.09,"2 km NNW of The Geysers, CA",38.79,-122.77
1.28,"8 km SE of Katie, Oklahoma",34.53283333,-97.28533333
0.41,"81 km W of Adak, Alaska",51.8568333333333,-177.821333333333
1.1,"32 km SE of Mina, Nevada",38.1756,-117.8603
4.8,"148 km NE of San Pedro de Atacama, Chile",-22.0919,-67.0546
1.33,"11 km SW of Salton City, CA",33.231,-116.0395
1.7,"88 km ENE of Ugashik, Alaska",57.78,-155.9969
1.13,"11 km SW of Salton City, CA",33.232,-116.0433333
1.1,"8 km NNW of The Geysers, CA",38.83,-122.82
0.34,"6 km ENE of Government Camp, Oregon",45.333,-121.68
1.3,"6 km ENE of Government Camp, Oregon",45.324,-121.67516666666667
0.68,"8 km SSW of Ellensburg, Washington",46.92516666666667,-120.5695
1.1,"36 km N of Nellis Air Force Base, Nevada",36.5723,-115.0036
0.88,"3 km SE of San Jacinto, CA",33.7615,-116.933
1.8,"55 km S of Whites City, New Mexico",31.674,-104.361
2.9,"55 km S of Whites City, New Mexico",31.674,-104.367
0.83,"11 km NNW of Anza, CA",33.6401667,-116.7265
0.82,"4 km W of Cobb, CA",38.82,-122.76
0.37,"152 km W of Adak, Alaska",51.732,-178.836
1.23,"7 km SE of Mossyrock, Washington",46.48133333333333,-122.40833333333333
0.34,"95 km W of Adak, Alaska",51.8488333333333,-178.017333333333
1.16,"7 km N of Yucca Valley, CA",34.1776667,-116.4208333
0.67,"6 km WNW of Desert Hot Springs, CA",33.98,-116.5618333
2.6,"55 km S of Whites City, New Mexico",31.672,-104.367
0.78,"4 km W of Cobb, CA",38.82,-122.77
1.35,"10 km SSW of Bodfish, CA",35.4976667,-118.5185
2.04,"11 km SSW of Bodfish, CA",35.4931667,-118.5185
1.3,"46 km NW of Beatty, Nevada",37.2048,-117.127
1.23,"7 km E of Cloverdale, CA",38.81,-122.94
1.65,"12 km NW of The Geysers, CA",38.83,-122.88
1.6,"54 km NW of Toyah, Texas",31.664,-104.19
1.9,"56 km S of Whites City, New Mexico",31.663,-104.36
1.24,"11 km SW of Salton City, CA",33.2313333,-116.0413333
0.88,"4 km NE of Beaumont, CA",33.953,-116.9413333
2.02999997,"5 km SSW of Pāhala, Hawaii",19.155834197998,-155.490493774414
0.96,"7 km NNW of The Geysers, CA",38.83,-122.81
1.58,"6 km NW of San Francisco Zoo, CA",37.76,-122.56
1.7,"8 km NNE of Balmorhea, Texas",31.056,-103.71
1.4,"34 km W of Clear, Alaska",64.2045,-149.8787
-0.16,"6 km W of Dutch Harbor, Alaska",53.8841666666667,-166.642666666667
0.56,"10 km S of Idyllwild, CA",33.6486667,-116.7046667
0.72,"12 km ESE of Anza, CA",33.5336667,-116.5458333
1.48,"12 km SW of Salton City, CA",33.2241667,-116.0435
0.4,"37 km NE of Adak, Alaska",52.095,-176.231166666667
0.86,"5 km NNW of The Geysers, CA",38.81,-122.79
0.48,"7 km ENE of Government Camp, Oregon",45.3315,-121.67233333333333
0.42,"6 km ENE of Government Camp, Oregon",45.32983333333333,-121.675
2.15,"8 km WNW of Hoback, Wyoming",43.3105,-110.878666666667
1.2,"63 km NNE of Petersville, Alaska",63.0259,-150.2948
0.8,"6 km ENE of Government Camp, Oregon",45.329166666666666,-121.67683333333333
1.4,"14 km WNW of Two Rivers, Alaska",64.9336,-147.3022
0.37,"40 km NE of Adak, Alaska",52.1011666666667,-176.166666666667
2.29999995,"10 km E of Pāhala, Hawaii",19.2026672363281,-155.380996704102
1.4,"52 km SSW of Cordova, Alaska",60.113,-146.1483
1.15,"14 km ENE of Ridgecrest, CA",35.6608333,-117.5328333
-0.04,"14 km NE of Milford, Utah",38.4865,-112.891166666667
0.32,"15 km NE of Milford, Utah",38.4926666666667,-112.881666666667
1.82000005,"10 km E of Pāhala, Hawaii",19.2083339691162,-155.379669189453
2.9,"71 km WNW of Aleneva, Alaska",58.2655,-154.0541
2.6,"114 km NW of Koliganek, Alaska",60.403,-158.8395
-0.2,"149 km W of Adak, Alaska",51.768,-178.799333333333
2.32,"4 km E of Orange Cove, CA",36.64,-119.27
2.1,"55 km NE of Pedro Bay, Alaska",60.0743,-153.3037
2.7,"31 km NW of Susitna, Alaska",61.7459,-150.9191
0.84,"7 km ESE of Winchester, CA",33.6706667,-117.0176667
0.75,"17 km ENE of Alum Rock, CA",37.47,-121.68
1.06,"7 km SE of Winchester, CA",33.6686667,-117.0213333
2.3,"55 km S of Whites City, New Mexico",31.672,-104.376
2.1,"6 km WSW of Westbrook, Texas",32.337,-101.075
2.22,"14 km SSW of Searles Valley, CA",35.6471667,-117.4413333
1.86,"7 km SW of Volcano, Hawaii",19.3931674957275,-155.288833618164
1.8,"5 km SSW of Volcano, Hawaii",19.3991661071777,-155.262161254883
1.6,"55 km S of Whites City, New Mexico",31.673,-104.372
1.7,"62 km SW of Skwentna, Alaska",61.531,-152.0703
0.33,"149 km W of Adak, Alaska",51.7633333333333,-178.794
0.6,"148 km W of Adak, Alaska",51.8443333333333,-178.792833333333
1.7,"59 km S of Whites City, New Mexico",31.642,-104.331
2.14,"10 km SW of Salton City, CA",33.2378333,-116.0425
3.77,"164 km N of Cruz Bay, U.S. Virgin Islands",19.7965,-64.527
1.82,"8 km W of Hoback, Wyoming",43.2923333333333,-110.885666666667
0.85,"8 km WNW of Cobb, CA",38.84,-122.81
2.06,"7 km WNW of Cobb, CA",38.84,-122.8
1.75999999,"2 km S of Pāhala, Hawaii",19.1765003204346,-155.480834960938
1.3,"4 km S of Salcha, Alaska",64.4817,-146.9122
0.49,"85 km NW of Karluk, Alaska",58.1766666666667,-155.3485
0.44,"59 km WSW of Adak, Alaska",51.7633333333333,-177.483666666667
4.8,"274 km SSW of Severo-Kuril’sk, Russia",48.4016,154.6515
-0.33,"41 km NE of Adak, Alaska",52.0875,-176.145166666667
1.19,"19 km SW of Ocotillo Wells, CA",33.0371667,-116.2886667
0.13,"10 km NW of The Geysers, CA",38.83,-122.86
1.53,"10 km NW of The Geysers, CA",38.83,-122.86
0.77,"10 km NW of The Geysers, CA",38.83,-122.86
2.1,"46 km W of Akhiok, Alaska",56.9646,-154.9356
2.6,"48 km W of Tatitlek, Alaska",60.8973,-147.5667
0.2,"41 km ENE of Adak, Alaska",52.0823333333333,-176.132333333333
0.76,"6 km NW of The Geysers, CA",38.81,-122.82
1.5,"29 km W of Valdez, Alaska",61.1785,-146.8793
1.58,"13 km SW of Lostine, Oregon",45.411833333333334,-117.559
1.7,"59 km S of Whites City, New Mexico",31.644,-104.448
1.8,"55 km S of Whites City, New Mexico",31.672,-104.377
0.03,"260 km W of Adak, Alaska",51.9471666666667,179.581
2.3,"21 km WNW of Anchor Point, Alaska",59.8418,-152.1866
1.21,"3 km ESE of San Jacinto, CA",33.7696667,-116.932
0.03,"260 km W of Adak, Alaska",51.946,179.584
3.3,"55 km S of Whites City, New Mexico",31.673,-104.373
0.73,"10 km SW of Salton City, CA",33.2348333,-116.0398333
1.2,"10 km SW of Salton City, CA",33.2358333,-116.0396667
2.1,"56 km S of Whites City, New Mexico",31.669,-104.368
1.76,"34 km SSW of False Pass, Alaska",54.5531666666667,-163.528833333333
2.63,"6 km NNW of Pāhala, Hawaii",19.2586666666667,-155.5055
1.4,"29 km ENE of Sterling, Alaska",60.6589,-150.2821
1.39,"7 km WSW of Dutch Harbor, Alaska",53.8751666666667,-166.646333333333
2.2,"55 km S of Whites City, New Mexico",31.674,-104.367
1.36,"13 km ENE of Atka, Alaska",52.2338333333333,-174.0115
1.21,"26 km NE of North Fork, CA",37.43,-119.36
0.78,"7 km NW of The Geysers, CA",38.81,-122.82
0.9,"16 km E of Minto, Alaska",65.1486,-148.9885
0.8,"14 km SW of North Pole, Alaska",64.6647,-147.5758
4.3,south of the Fiji Islands,-22.8616,179.0861
1.8,"55 km S of Whites City, New Mexico",31.671,-104.364
3.4,"56 km S of Whites City, New Mexico",31.664,-104.365
1.84,"8 km SE of Volcano, Hawaii",19.3824996948242,-155.183837890625
4.4,"29 km ENE of Santa Maria, Philippines",8.0742,126.7011
1.98000002,"9 km ENE of Pāhala, Hawaii",19.2383327484131,-155.399993896484
2.5,"56 km S of Whites City, New Mexico",31.67,-104.368
0.6,"12 km W of Toms Place, CA",37.56,-118.82
0.52,"15 km WSW of Toms Place, CA",37.47,-118.81
1.06,"5 km WSW of Aguanga, CA",33.4201667,-116.9155
2.1,"56 km S of Whites City, New Mexico",31.663,-104.37
3,"55 km S of Whites City, New Mexico",31.671,-104.368
1.6,"10 km S of Trapper Creek, Alaska",62.2226,-150.2405
1.27,"12 km SSE of Beaver, Utah",38.1651666666667,-112.6045
1.3,"18 km E of Julian, CA",33.0731667,-116.4123333
4.3,"184 km ENE of Saga, China",30.1145,86.9044
-0.49,"47 km NE of King Cove, Alaska",55.4013333333333,-161.873666666667
0.56,"8 km SW of Devore, CA",34.1685,-117.4521667
1.2,"10 km ESE of Eielson Air Force Base, Alaska",64.6404,-146.8507
0.84,"18 km ESE of Little Lake, CA",35.8736667,-117.7245
0.86,"10 km SW of Salton City, CA",33.2356667,-116.0403333
2.00999999,"4 km SW of Volcano, Hawaii",19.4150009155273,-155.261840820312
1.6,"0 km E of Mullan, Idaho",47.469,-115.792
1.86,"44 km ENE of San Clemente Is. (SE tip), CA",32.9938333,-117.9231667
0.73,"10 km NNW of Umatilla, Oregon",46.00783333333333,-119.373
0.93,"4 km SW of Anderson Springs, CA",38.75,-122.71
1.3,"51 km NW of Tatitlek, Alaska",61.1402,-147.4403
4.2,Fiji region,-19.2267,-177.6768
3.17,"74 km NNW of Charlotte Amalie, U.S. Virgin Islands",18.9866666666667,-65.1273333333333
0.76,"6 km WNW of Cobb, CA",38.83,-122.79
0.3,"37 km N of Sutcliffe, Nevada",40.2896,-119.6005
1.4,"70 km N of Chickaloon, Alaska",62.4267,-148.4769
1.3,"17 km ESE of Clam Gulch, Alaska",60.1975,-151.0878
1.45,"18 km NNW of Westmorland, CA",33.1818333,-115.7138333
-0.33,"60 km WNW of Tyonek, Alaska",61.2635,-152.176833333333
0.8,"10 km SW of Salton City, CA",33.242,-116.0431667
0.77,"3 km SW of The Geysers, CA",38.75,-122.78
0.7,"14 km SE of Livengood, Alaska",65.4441,-148.2855
2.56,"6 km S of Volcano, Hawaii",19.3816666666667,-155.2385
2.43,"8 km SSE of Volcano, Hawaii",19.3721675872803,-155.215835571289
4.5,"43 km NE of Kinablangan, Philippines",7.9391,126.8512
1.76999998,"9 km SE of Volcano, Hawaii",19.3726673126221,-155.178665161133
1.85000002,"5 km SSW of Volcano, Hawaii",19.3950004577637,-155.249328613281
2.27,"10 km SW of Salton City, CA",33.2381667,-116.0415
1.1500000000000001,"3 km WNW of Wauna, Washington",47.3855,-122.68616666666667
1.15,"15 km SSE of Waynoka, Oklahoma",36.457,-98.807
1.98000002,"6 km SSW of Volcano, Hawaii",19.3876667022705,-155.252502441406
0.9,"61 km NNE of Petersville, Alaska",63.0285,-150.44
4.7,southeast of the Loyalty Islands,-22.7185,170.7513
1.14,"14 km W of Toms Place, CA",37.55,-118.84
0.76,"10 km SW of Salton City, CA",33.239,-116.0433333
0.28,"8 km WNW of Cobb, CA",38.83,-122.81
1.7,"16 km NNE of Barstow, CA",35.0363333,-116.9866667
2.64,"11 km SW of Salton City, CA",33.2335,-116.0436667
2.19000006,"5 km SW of Pāhala, Hawaii",19.1609992980957,-155.511505126953
1.72,"7 km S of Volcano, Hawaii",19.3716659545898,-155.22966003418
2.53,"6 km S of Volcano, Hawaii",19.3826666666667,-155.241333333333
2.26,"7 km SSW of Volcano, Hawaii",19.3810005187988,-155.248336791992
-0.06,"23 km W of Sitka, Alaska",57.0705,-135.724333333333
0.77,"7 km NNW of The Geysers, CA",38.83,-122.81
2.1,"46 km NW of Toyah, Texas",31.616,-104.127
0.36,"40 km NE of Adak, Alaska",52.0865,-176.161
1.8,"45 km NW of Toyah, Texas",31.619,-104.119
0.8,"22 km ENE of Ashford, Washington",46.84766666666667,-121.76083333333334
3.65,"35 km N of Charlotte Amalie, U.S. Virgin Islands",18.6563,-64.979
-0.09,"97 km N of Karluk, Alaska",58.4473333333333,-154.470333333333
-0.1,"96 km WNW of Aleneva, Alaska",58.5238333333333,-154.297666666667
2.6,"5 km SSW of Volcano, Hawaii",19.3935,-155.249166666667
1.96000004,"5 km SSW of Pāhala, Hawaii",19.1544990539551,-155.492340087891
2.0999999,"11 km NNE of Pāhala, Hawaii",19.3043327331543,-155.441329956055
0.91,"11 km SW of Salton City, CA",33.2316667,-116.044
-0.21,"58 km WNW of Tyonek, Alaska",61.2566666666667,-152.159666666667
0.55,"7 km NW of The Geysers, CA",38.82,-122.81
0.71,"18 km ESE of Little Lake, CA",35.8718333,-117.723
0.77,"7 km NW of San Jacinto, CA",33.8201667,-117.0216667
2.4,"22 km WSW of Ester, Alaska",64.7654,-148.448
1.48,"20 km WNW of Yachats, Oregon",44.359,-124.3515
2.11,"8 km SE of Marston, Missouri",36.4616666666667,-89.5505
-0.48,"40 km ENE of Adak, Alaska",52.0581666666667,-176.125333333333
2.78,"5 km SSW of Volcano, Hawaii",19.3898333333333,-155.245166666667
4.7,"62 km W of Sinabang, Indonesia",2.4452,95.8226
2.25,"11 km NE of Pāhala, Hawaii",19.2621669769287,-155.387329101562
1.5,"13 km NW of Stanley, Idaho",44.2993333333333,-115.068833333333
1.09,"10 km NW of The Geysers, CA",38.83,-122.85
0.58,"8 km NE of Nuevo, CA",33.8456667,-117.0726667
4.7,"214 km NNE of Saskylakh, Russia",73.8245,115.7496
0.4,"6 km SSW of Salcha, Alaska",64.4707,-146.9516
2.55,"6 km S of Volcano, Hawaii",19.3835,-155.2405
4.4,"100 km E of Miyako, Japan",39.6411,143.1157
2.11,"6 km S of Volcano, Hawaii",19.3843333333333,-155.238166666667
0.23,"18 km ESE of Little Lake, CA",35.8713333,-117.7243333
1.8,"55 km S of Whites City, New Mexico",31.672,-104.346
0.9,"14 km SE of Livengood, Alaska",65.4499,-148.2785
1.87,"5 km SSW of Volcano, Hawaii",19.3936672210693,-155.252502441406
4.1,"8 km NNW of Jordán, Colombia",6.8071,-73.1157
2,"56 km S of Whites City, New Mexico",31.665,-104.34
-0.2,"9 km E of Floriston, California",39.4071,-119.9153
0.61,"10 km S of Fern Forest, Hawaii",19.3721666666667,-155.149666666667
1.2,"46 km NNE of Larsen Bay, Alaska",57.9334,-153.7016
1.68,"9 km S of Fern Forest, Hawaii",19.3766666666667,-155.1505
2.3,"129 km SE of Ugashik, Alaska",56.5565,-156.1911
